id,total_sleep_records,total_minutes_asleep,total_time_in_bed,source_period,source_file,sleep_date,sleep_hours,time_in_bed_hours,sleep_efficiency,day_of_week
8378563200,1,342,391,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-10,5.7,6.52,0.8747,martes
8378563200,1,368,387,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-11,6.13,6.45,0.9509,miércoles
8378563200,1,496,546,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-12,8.27,9.1,0.9084,jueves
8792009665,1,458,493,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-12,7.63,8.22,0.929,martes
8792009665,1,531,552,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-13,8.85,9.2,0.962,miércoles
8792009665,1,486,503,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-14,8.1,8.38,0.9662,jueves
8792009665,1,363,377,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-15,6.05,6.28,0.9629,viernes
8792009665,1,528,547,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-20,8.8,9.12,0.9653,miércoles
8792009665,1,391,407,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-22,6.52,6.78,0.9607,viernes
8792009665,1,339,360,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-23,5.65,6.0,0.9417,sábado
8792009665,1,423,428,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-27,7.05,7.13,0.9883,miércoles
8792009665,1,402,416,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-28,6.7,6.93,0.9663,jueves
8792009665,1,398,406,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-29,6.63,6.77,0.9803,viernes
8792009665,1,343,360,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-04-30,5.72,6.0,0.9528,sábado
8792009665,1,503,527,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-01,8.38,8.78,0.9545,domingo
8792009665,1,415,423,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-02,6.92,7.05,0.9811,lunes
8792009665,1,516,545,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-03,8.6,9.08,0.9468,martes
8792009665,1,439,463,4.12.16-5.12.16,data/raw/mturkfitbit_export_4.12.16-5.12.16/Fitabase Data 4.12.16-5.12.16/sleepDay_merged.csv,2016-05-04,7.32,7.72,0.9482,miércoles
